detection_id,symbol,reason,tier,pivot_dist,target_new,target_legacy,target_code,breakout_price
bump_and_run_reversal_bottoms:001091,NKG,no_pivot_fits_lead_in,premium,,,4.01,4.01,3.2
bump_and_run_reversal_bottoms:001092,NKG,ok,standard,27.0,18.45,16.08,16.08,14.05
bump_and_run_reversal_bottoms:001093,NKG,ok,standard,27.0,18.55,16.5,16.5,13.09
bump_and_run_reversal_bottoms:001094,NLG,no_pivot_fits_lead_in,premium,,,21.43,21.43,16.86
bump_and_run_reversal_bottoms:001095,NLG,ok,premium,21.0,57.42,52.31,52.31,36.36
bump_and_run_reversal_bottoms:001096,NLG,ok,premium,8.0,36.11,35.13,35.13,32.34
bump_and_run_reversal_bottoms:001097,NLG,ok,premium,42.0,39.39,31.2,31.2,27.47
bump_and_run_reversal_bottoms:001098,NNC,ok,standard,148.0,25.94,18.29,18.29,14.25
bump_and_run_reversal_bottoms:001099,NO1,ok,data_limited,29.0,7.33,7.27,7.27,6.4
bump_and_run_reversal_bottoms:001100,NO1,ok,premium,16.0,6.69,6.35,6.35,5.84
bump_and_run_reversal_bottoms:001101,NOS,ok,data_limited,18.0,1.4,1.2,1.2,0.9
bump_and_run_reversal_bottoms:001102,NRC,no_pivot_fits_lead_in,premium,,,25.4,25.4,19.77
bump_and_run_reversal_bottoms:001103,NS2,ok,data_limited,16.0,27.07,24.643,24.643,20.566
bump_and_run_reversal_bottoms:001104,NS2,ok,data_limited,21.0,11.645,11.175,11.175,9.576
bump_and_run_reversal_bottoms:001105,NSC,ok,standard,8.0,79.54,78.29,78.29,66.91
bump_and_run_reversal_bottoms:001106,NSH,ok,premium,15.0,12.3,9.9,9.9,7.7
bump_and_run_reversal_bottoms:001107,NSH,no_pivot_fits_lead_in,premium,,,22.3,22.3,13.9
bump_and_run_reversal_bottoms:001108,NSH,ok,standard,95.0,7.4,5.4,5.4,4.6
bump_and_run_reversal_bottoms:001109,NST,ok,standard,6.0,6.31,5.41,5.41,4.07
bump_and_run_reversal_bottoms:001110,NST,ok,data_limited,29.0,5.21,3.99,3.99,3.66
bump_and_run_reversal_bottoms:001111,NST,ok,data_limited,7.0,6.39,6.39,6.39,5.25
bump_and_run_reversal_bottoms:001112,NST,ok,standard,29.0,8.98,6.66,6.66,5.69
bump_and_run_reversal_bottoms:001113,NST,ok,data_limited,11.0,8.39,8.27,8.27,6.53
bump_and_run_reversal_bottoms:001114,NT2,ok,standard,180.0,17.03,14.01,14.01,13.23
bump_and_run_reversal_bottoms:001115,NT2,ok,standard,6.0,15.03,14.65,14.65,12.32
bump_and_run_reversal_bottoms:001116,NT2,no_pivot_fits_lead_in,premium,,,18.56,18.56,15.16
bump_and_run_reversal_bottoms:001117,NT2,ok,loose,36.0,24.08,22.33,22.33,18.28
bump_and_run_reversal_bottoms:001118,NTB,ok,standard,1.0,2.3,2.3,2.3,1.9
bump_and_run_reversal_bottoms:001119,NTC,no_pivot_fits_lead_in,premium,,,222.73,222.73,180.97
bump_and_run_reversal_bottoms:001120,NTL,ok,standard,69.0,3.52,3.34,3.34,2.93
bump_and_run_reversal_bottoms:001121,NTL,ok,standard,95.0,2.85,2.42,2.42,2.12
bump_and_run_reversal_bottoms:001122,NTL,ok,loose,101.0,7.3,5.97,5.97,5.01
bump_and_run_reversal_bottoms:001123,NTL,ok,standard,1.0,25.84,25.84,25.84,18.14
bump_and_run_reversal_bottoms:001124,NTP,ok,standard,28.0,12.15,11.05,11.05,10.22
bump_and_run_reversal_bottoms:001125,NTP,ok,standard,12.0,23.01,21.46,21.46,17.59
bump_and_run_reversal_bottoms:001126,NTP,no_pivot_fits_lead_in,standard,,,27.36,27.36,23.77
bump_and_run_reversal_bottoms:001127,NTP,ok,standard,1.0,65.66,65.66,65.66,48.27
bump_and_run_reversal_bottoms:001128,NTT,no_pivot_fits_lead_in,data_limited,,,10.9,10.9,9.2
bump_and_run_reversal_bottoms:001129,NVB,ok,standard,36.0,7.43,6.95,6.95,6.23
bump_and_run_reversal_bottoms:001130,NVB,ok,standard,146.0,21.5,16.9,16.9,11.6
bump_and_run_reversal_bottoms:001131,NVB,ok,standard,13.0,14.9,14.3,14.3,11.2
bump_and_run_reversal_bottoms:001132,NVL,ok,premium,9.0,38.66,37.78,37.78,30.95
bump_and_run_reversal_bottoms:001133,NVL,ok,standard,20.0,17.63,14.09,14.09,11.81
bump_and_run_reversal_bottoms:001134,OCH,ok,standard,21.0,9.5,8.5,8.5,7.0
bump_and_run_reversal_bottoms:001135,OGC,ok,standard,46.0,14.94,13.04,13.04,8.75
bump_and_run_reversal_bottoms:001136,OGC,no_pivot_fits_lead_in,loose,,,13.0,13.0,13.8
bump_and_run_reversal_bottoms:001137,OIL,ok,data_limited,6.0,17.4,15.9,15.9,13.3
bump_and_run_reversal_bottoms:001138,ONE,ok,loose,5.0,3.64,3.58,3.58,3.11
bump_and_run_reversal_bottoms:001139,ONE,ok,data_limited,43.0,7.88,7.43,7.43,6.14
bump_and_run_reversal_bottoms:001140,OPC,ok,data_limited,5.0,7.93,7.93,7.93,7.18
bump_and_run_reversal_bottoms:001141,OPC,ok,premium,59.0,15.84,15.32,15.32,14.09
bump_and_run_reversal_bottoms:001142,ORS,ok,standard,27.0,2.56,2.15,2.15,1.94
bump_and_run_reversal_bottoms:001143,ORS,no_pivot_fits_lead_in,premium,,,26.74,26.74,18.31
bump_and_run_reversal_bottoms:001144,PAC,no_pivot_fits_lead_in,premium,,,8.7,8.7,7.71
bump_and_run_reversal_bottoms:001145,PAC,ok,data_limited,152.0,21.64,19.53,19.53,17.47
bump_and_run_reversal_bottoms:001146,PAC,ok,standard,65.0,17.33,16.6,16.6,14.75
bump_and_run_reversal_bottoms:001147,PAN,ok,standard,19.0,18.61,16.0,16.0,13.71
bump_and_run_reversal_bottoms:001148,PAN,ok,premium,20.0,17.54,16.81,16.81,13.78
bump_and_run_reversal_bottoms:001149,PAT,ok,standard,48.0,84.66,81.34,81.34,73.02
bump_and_run_reversal_bottoms:001150,PBC,ok,premium,4.0,17.25,17.25,17.25,14.34
bump_and_run_reversal_bottoms:001151,PBC,ok,standard,53.0,11.65,9.71,9.71,6.99
bump_and_run_reversal_bottoms:001152,PBP,ok,data_limited,98.0,9.93,8.65,8.65,5.25
bump_and_run_reversal_bottoms:001153,PC1,ok,premium,13.0,8.11,7.94,7.94,6.93
bump_and_run_reversal_bottoms:001154,PC1,no_pivot_fits_lead_in,premium,,,28.54,28.54,21.07
bump_and_run_reversal_bottoms:001155,PCG,ok,data_limited,17.0,8.82,8.64,8.64,6.19
bump_and_run_reversal_bottoms:001156,PCG,ok,data_limited,111.0,8.64,6.2,6.2,5.43
bump_and_run_reversal_bottoms:001157,PCT,no_pivot_fits_lead_in,data_limited,,,4.72,4.72,3.49
bump_and_run_reversal_bottoms:001158,PCT,ok,standard,17.0,13.8,13.0,13.0,11.9
bump_and_run_reversal_bottoms:001159,PCT,ok,standard,30.0,11.4,11.0,11.0,10.0
bump_and_run_reversal_bottoms:001160,PDB,ok,standard,97.0,10.62,9.25,9.25,7.58
bump_and_run_reversal_bottoms:001161,PDB,no_pivot_fits_lead_in,premium,,,26.98,26.98,13.83
bump_and_run_reversal_bottoms:001162,PDB,no_pivot_fits_lead_in,standard,,,26.89,26.89,20.29
bump_and_run_reversal_bottoms:001163,PDC,ok,data_limited,4.0,4.8,4.6,4.6,3.7
bump_and_run_reversal_bottoms:001164,PDC,ok,data_limited,40.0,6.3,6.1,6.1,5.1
bump_and_run_reversal_bottoms:001165,PDN,no_pivot_fits_lead_in,standard,,,6.43,6.43,5.43
bump_and_run_reversal_bottoms:001166,PDN,ok,standard,68.0,21.25,19.09,19.09,15.88
bump_and_run_reversal_bottoms:001167,PDR,ok,data_limited,40.0,3.46,2.66,2.66,2.13
bump_and_run_reversal_bottoms:001168,PDR,no_pivot_fits_lead_in,premium,,,3.67,3.67,3.01
bump_and_run_reversal_bottoms:001169,PDR,ok,standard,7.0,11.73,11.73,11.73,8.84
bump_and_run_reversal_bottoms:001170,PDR,cut_by_search_cap,loose,,,22.59,22.59,18.86
bump_and_run_reversal_bottoms:001171,PDR,ok,premium,18.0,27.0,23.35,23.35,18.2
bump_and_run_reversal_bottoms:001172,PDV,no_pivot_fits_lead_in,standard,,,13.73,13.73,11.48
bump_and_run_reversal_bottoms:001173,PEG,no_pivot_fits_lead_in,data_limited,,,14.5,14.5,7.3
bump_and_run_reversal_bottoms:001174,PEN,no_pivot_fits_lead_in,data_limited,,,7.343,7.343,6.355
bump_and_run_reversal_bottoms:001175,PEN,no_pivot_fits_lead_in,standard,,,10.6,10.6,9.4
bump_and_run_reversal_bottoms:001176,PFL,no_pivot_fits_lead_in,standard,,,3.8,3.8,2.5
bump_and_run_reversal_bottoms:001177,PGB,no_pivot_fits_lead_in,premium,,,19.61,19.61,14.43
bump_and_run_reversal_bottoms:001178,PGB,ok,standard,11.0,15.05,13.76,13.76,12.41
bump_and_run_reversal_bottoms:001179,PGB,ok,standard,31.0,16.44,13.09,13.09,11.81
bump_and_run_reversal_bottoms:001180,PGB,ok,premium,69.0,12.75,12.08,12.08,10.54
bump_and_run_reversal_bottoms:001181,PGB,ok,standard,3.0,12.56,12.56,12.56,11.26
bump_and_run_reversal_bottoms:001182,PGC,ok,standard,6.0,14.79,14.66,14.66,12.62
bump_and_run_reversal_bottoms:001183,PGD,ok,premium,3.0,7.02,6.96,6.96,5.86
bump_and_run_reversal_bottoms:001184,PGI,ok,data_limited,4.0,22.9,22.64,22.64,20.26
bump_and_run_reversal_bottoms:001185,PGN,no_pivot_fits_lead_in,standard,,,13.5,13.5,10.92
bump_and_run_reversal_bottoms:001186,PGN,ok,standard,240.0,16.1,6.6,6.6,6.2
bump_and_run_reversal_bottoms:001187,PGS,no_pivot_fits_lead_in,loose,,,10.77,10.77,8.91
bump_and_run_reversal_bottoms:001188,PGS,no_pivot_fits_lead_in,loose,,,10.12,10.12,8.73
bump_and_run_reversal_bottoms:001189,PGT,ok,standard,63.0,6.0,5.5,5.5,4.6
bump_and_run_reversal_bottoms:001190,PGT,ok,data_limited,74.0,10.0,8.9,8.9,6.9
bump_and_run_reversal_bottoms:001191,PGV,ok,premium,23.0,33.24,28.75,28.75,21.63
bump_and_run_reversal_bottoms:001192,PHC,no_pivot_fits_lead_in,standard,,,10.07,10.07,7.92
bump_and_run_reversal_bottoms:001193,PHC,ok,premium,25.0,8.73,8.11,8.11,7.32
bump_and_run_reversal_bottoms:001194,PHC,ok,loose,67.0,8.07,6.98,6.98,6.54
bump_and_run_reversal_bottoms:001195,PHC,ok,standard,1.0,6.61,6.61,6.61,5.65
bump_and_run_reversal_bottoms:001196,PHH,no_pivot_fits_lead_in,data_limited,,,12.1,12.1,9.9
bump_and_run_reversal_bottoms:001197,PHP,ok,standard,18.0,17.21,17.21,17.21,14.99
bump_and_run_reversal_bottoms:001198,PHP,ok,standard,6.0,9.71,9.63,9.63,8.31
bump_and_run_reversal_bottoms:001199,PHP,ok,standard,101.0,29.42,18.22,18.22,13.94
bump_and_run_reversal_bottoms:001200,PHP,ok,premium,17.0,39.97,37.19,37.19,33.81
bump_and_run_reversal_bottoms:001201,PHR,ok,standard,27.0,8.99,8.72,8.72,8.23
bump_and_run_reversal_bottoms:001202,PHR,ok,standard,19.0,8.46,8.0,8.0,6.36
bump_and_run_reversal_bottoms:001203,PHR,no_pivot_fits_lead_in,standard,,,19.5,19.5,16.18
bump_and_run_reversal_bottoms:001204,PHR,ok,loose,15.0,55.01,49.2,49.2,41.71
bump_and_run_reversal_bottoms:001205,PHR,ok,data_limited,3.0,74.7,70.7,70.7,59.8
bump_and_run_reversal_bottoms:001206,PIA,no_pivot_before_lead_start,data_limited,,,11.988,11.988,9.456
bump_and_run_reversal_bottoms:001207,PIC,ok,data_limited,228.0,23.58,17.56,17.56,15.24
bump_and_run_reversal_bottoms:001208,PIT,ok,data_limited,166.0,8.6,8.0,8.0,6.7
bump_and_run_reversal_bottoms:001209,PIT,ok,data_limited,4.0,5.86,5.85,5.85,4.9
bump_and_run_reversal_bottoms:001210,PIV,no_pivot_fits_lead_in,standard,,,9.86,9.86,5.93
bump_and_run_reversal_bottoms:001211,PJT,ok,standard,69.0,8.94,7.86,7.86,6.54
bump_and_run_reversal_bottoms:001212,PLC,ok,standard,34.0,15.61,13.52,13.52,12.05
bump_and_run_reversal_bottoms:001213,PLC,ok,data_limited,69.0,40.0,23.5,23.5,20.2
bump_and_run_reversal_bottoms:001214,PLP,ok,loose,44.0,7.11,5.52,5.52,5.14
bump_and_run_reversal_bottoms:001215,PLP,ok,standard,72.0,5.43,4.98,4.98,4.67
bump_and_run_reversal_bottoms:001216,PLX,ok,premium,21.0,48.99,48.99,48.99,40.64
bump_and_run_reversal_bottoms:001217,PLX,ok,premium,36.0,46.93,44.85,44.85,35.75
bump_and_run_reversal_bottoms:001218,PLX,no_pivot_fits_lead_in,premium,,,49.47,49.47,44.83
bump_and_run_reversal_bottoms:001219,PMB,ok,data_limited,145.0,5.97,4.44,4.44,4.31
bump_and_run_reversal_bottoms:001220,PMC,no_pivot_fits_lead_in,data_limited,,,24.88,24.88,22.49
bump_and_run_reversal_bottoms:001221,PMC,ok,data_limited,92.0,48.5,41.33,41.33,35.01
bump_and_run_reversal_bottoms:001222,PMC,ok,data_limited,11.0,39.84,39.66,39.66,33.86
bump_and_run_reversal_bottoms:001223,PMJ,no_pivot_fits_lead_in,data_limited,,,19.0,19.0,16.9
bump_and_run_reversal_bottoms:001224,PMP,ok,data_limited,9.0,12.53,9.74,9.74,8.86
bump_and_run_reversal_bottoms:001225,PMS,ok,data_limited,6.0,4.83,3.73,3.73,2.69
bump_and_run_reversal_bottoms:001226,PMS,ok,data_limited,45.0,2.3,1.91,1.91,1.53
bump_and_run_reversal_bottoms:001227,PMS,ok,data_limited,179.0,2.3,1.91,1.91,1.4
bump_and_run_reversal_bottoms:001228,PNC,ok,data_limited,35.0,5.137,4.425,4.425,3.714
bump_and_run_reversal_bottoms:001229,PNC,ok,data_limited,134.0,10.864,9.4,9.4,8.88
bump_and_run_reversal_bottoms:001230,PNJ,ok,premium,73.0,40.15,29.58,29.58,25.06
bump_and_run_reversal_bottoms:001231,PNJ,ok,loose,9.0,59.86,59.67,59.67,48.89
bump_and_run_reversal_bottoms:001232,PNJ,ok,premium,18.0,64.56,64.56,64.56,55.87
bump_and_run_reversal_bottoms:001233,POS,no_pivot_fits_lead_in,premium,,,22.31,22.31,14.55
bump_and_run_reversal_bottoms:001234,POV,ok,data_limited,35.0,13.47,7.98,7.98,6.9
bump_and_run_reversal_bottoms:001235,POW,ok,premium,15.0,11.0,10.92,10.92,8.59
bump_and_run_reversal_bottoms:001236,PPC,ok,loose,26.0,8.43,7.73,7.73,6.83
bump_and_run_reversal_bottoms:001237,PPC,ok,loose,9.0,12.8,12.38,12.38,11.04
bump_and_run_reversal_bottoms:001238,PPH,no_pivot_fits_lead_in,premium,,,23.0,23.0,17.85
bump_and_run_reversal_bottoms:001239,PPP,ok,standard,41.0,11.86,10.83,10.83,7.82
bump_and_run_reversal_bottoms:001240,PPS,ok,data_limited,33.0,3.969,3.849,3.849,3.488
bump_and_run_reversal_bottoms:001241,PRC,no_pivot_fits_lead_in,standard,,,10.86,10.86,7.06
bump_and_run_reversal_bottoms:001242,PRE,no_pivot_fits_lead_in,data_limited,,,14.23,14.23,13.08
bump_and_run_reversal_bottoms:001243,PRT,ok,standard,9.0,11.38,11.38,11.38,9.74
bump_and_run_reversal_bottoms:001244,PRT,ok,data_limited,65.0,12.5,11.5,11.5,8.9
bump_and_run_reversal_bottoms:001245,PSB,no_pivot_fits_lead_in,standard,,,7.1,7.1,6.4
bump_and_run_reversal_bottoms:001246,PSB,no_pivot_fits_lead_in,premium,,,9.5,9.5,6.2
bump_and_run_reversal_bottoms:001247,PSB,no_pivot_fits_lead_in,standard,,,10.2,10.2,6.4
bump_and_run_reversal_bottoms:001248,PSB,ok,standard,27.0,9.9,8.7,8.7,7.7
bump_and_run_reversal_bottoms:001249,PSB,ok,standard,71.0,9.9,8.6,8.6,6.2
bump_and_run_reversal_bottoms:001250,PSB,cut_by_search_cap,standard,,,8.1,8.1,6.4
bump_and_run_reversal_bottoms:001251,PSB,ok,loose,3.0,10.0,8.0,8.0,5.5
bump_and_run_reversal_bottoms:001252,PSD,ok,data_limited,15.0,3.0,2.96,2.96,2.49
bump_and_run_reversal_bottoms:001253,PSD,ok,premium,186.0,18.29,9.51,9.51,7.99
bump_and_run_reversal_bottoms:001254,PSH,ok,premium,47.0,11.35,8.62,8.62,7.21
bump_and_run_reversal_bottoms:001255,PSI,ok,data_limited,3.0,8.7,8.4,8.4,7.5
bump_and_run_reversal_bottoms:001256,PSI,ok,data_limited,60.0,8.5,8.5,8.5,7.1
bump_and_run_reversal_bottoms:001257,PSI,ok,data_limited,196.0,4.3,3.8,3.8,2.9
bump_and_run_reversal_bottoms:001258,PSL,no_pivot_fits_lead_in,data_limited,,,16.6,16.6,14.91
bump_and_run_reversal_bottoms:001259,PSL,ok,data_limited,6.0,17.37,17.25,17.25,13.39
bump_and_run_reversal_bottoms:001260,PSL,ok,data_limited,20.0,19.24,18.59,18.59,15.8
bump_and_run_reversal_bottoms:001261,PSL,ok,data_limited,102.0,16.51,14.43,14.43,11.75
bump_and_run_reversal_bottoms:001262,PSL,ok,data_limited,34.0,18.5,15.57,15.57,11.9
bump_and_run_reversal_bottoms:001263,PSP,ok,data_limited,12.0,6.86,6.08,6.08,5.3
bump_and_run_reversal_bottoms:001264,PSP,cut_by_search_cap,data_limited,,,5.94,5.94,4.92
bump_and_run_reversal_bottoms:001265,PSP,ok,data_limited,55.0,12.0,9.77,9.77,7.65
bump_and_run_reversal_bottoms:001266,PSW,no_pivot_fits_lead_in,premium,,,17.918,17.918,10.613
bump_and_run_reversal_bottoms:001267,PSW,ok,standard,38.0,6.713,6.559,6.559,5.787
bump_and_run_reversal_bottoms:001268,PTB,ok,premium,2.0,43.15,43.15,43.15,36.77
bump_and_run_reversal_bottoms:001269,PTC,ok,data_limited,39.0,3.84,3.54,3.54,2.97
bump_and_run_reversal_bottoms:001270,PTD,no_pivot_fits_lead_in,data_limited,,,8.8,8.8,6.7
bump_and_run_reversal_bottoms:001271,PTE,no_pivot_fits_lead_in,data_limited,,,3.6,3.6,2.6
bump_and_run_reversal_bottoms:001272,PTI,ok,standard,17.0,13.81,12.56,12.56,11.36
bump_and_run_reversal_bottoms:001273,PTI,ok,standard,54.0,40.6,26.27,26.27,21.47
bump_and_run_reversal_bottoms:001274,PTL,ok,standard,76.0,4.9,3.9,3.9,3.33
bump_and_run_reversal_bottoms:001275,PTL,ok,premium,1.0,3.03,3.03,3.03,2.68
bump_and_run_reversal_bottoms:001276,PTO,no_pivot_fits_lead_in,data_limited,,,17.5,17.5,19.0
bump_and_run_reversal_bottoms:001277,PTO,ok,data_limited,18.0,23.5,22.7,22.7,18.5
bump_and_run_reversal_bottoms:001278,PTP,no_pivot_fits_lead_in,data_limited,,,11.903,11.903,9.524
bump_and_run_reversal_bottoms:001279,PTS,ok,data_limited,5.0,9.26,9.1,9.1,7.77
bump_and_run_reversal_bottoms:001280,PTS,ok,data_limited,62.0,9.26,8.05,8.05,6.87
bump_and_run_reversal_bottoms:001281,PTT,no_pivot_fits_lead_in,data_limited,,,3.46,3.46,3.03
bump_and_run_reversal_bottoms:001282,PTV,ok,standard,62.0,4.5,4.4,4.4,3.7
bump_and_run_reversal_bottoms:001283,PTV,ok,loose,63.0,4.7,4.3,4.3,3.7
bump_and_run_reversal_bottoms:001284,PV2,ok,data_limited,24.0,2.9,2.6,2.6,2.5
bump_and_run_reversal_bottoms:001285,PV2,ok,data_limited,141.0,2.9,2.4,2.4,1.9
bump_and_run_reversal_bottoms:001286,PVB,ok,premium,177.0,52.72,32.5,32.5,24.71
bump_and_run_reversal_bottoms:001287,PVB,ok,standard,24.0,15.29,11.57,11.57,9.07
bump_and_run_reversal_bottoms:001288,PVC,ok,premium,35.0,17.75,12.45,12.45,11.13
bump_and_run_reversal_bottoms:001289,PVC,no_pivot_fits_lead_in,standard,,,5.01,5.01,4.35
bump_and_run_reversal_bottoms:001290,PVC,no_pivot_fits_lead_in,standard,,,18.12,18.12,13.04
bump_and_run_reversal_bottoms:001291,PVC,cut_by_search_cap,standard,,,13.8,13.8,11.5
bump_and_run_reversal_bottoms:001292,PVD,ok,premium,157.0,29.95,18.31,18.31,13.9
bump_and_run_reversal_bottoms:001293,PVD,ok,premium,30.0,8.41,7.66,7.66,7.04
bump_and_run_reversal_bottoms:001294,PVD,no_pivot_fits_lead_in,premium,,,11.67,11.67,9.37
bump_and_run_reversal_bottoms:001295,PVE,ok,standard,11.0,8.74,8.36,8.36,7.1
bump_and_run_reversal_bottoms:001296,PVE,ok,data_limited,93.0,6.2,4.6,4.6,3.0
bump_and_run_reversal_bottoms:001297,PVE,ok,data_limited,18.0,3.9,3.5,3.5,2.8
bump_and_run_reversal_bottoms:001298,PVE,ok,data_limited,125.0,2.7,2.1,2.1,1.7
bump_and_run_reversal_bottoms:001299,PVG,ok,standard,14.0,8.86,8.33,8.33,6.83
bump_and_run_reversal_bottoms:001300,PVG,ok,standard,17.0,6.57,6.4,6.4,5.59
bump_and_run_reversal_bottoms:001301,PVG,no_pivot_fits_lead_in,standard,,,16.67,16.67,10.71
bump_and_run_reversal_bottoms:001302,PVI,no_pivot_fits_lead_in,standard,,,6.76,6.76,6.13
bump_and_run_reversal_bottoms:001303,PVI,no_pivot_fits_lead_in,standard,,,9.25,9.25,7.84
bump_and_run_reversal_bottoms:001304,PVI,ok,standard,28.0,25.13,24.52,24.52,20.1
bump_and_run_reversal_bottoms:001305,PVI,ok,standard,81.0,21.07,19.98,19.98,18.47
bump_and_run_reversal_bottoms:001306,PVI,ok,standard,11.0,35.28,34.09,34.09,28.45
bump_and_run_reversal_bottoms:001307,PVI,no_pivot_fits_lead_in,standard,,,108.95,108.95,70.11
bump_and_run_reversal_bottoms:001308,PVL,no_pivot_fits_lead_in,data_limited,,,5.1,5.1,3.7
bump_and_run_reversal_bottoms:001309,PVM,no_pivot_fits_lead_in,data_limited,,,9.35,9.35,8.05
bump_and_run_reversal_bottoms:001310,PVO,ok,data_limited,22.0,5.03,4.19,4.19,3.44
bump_and_run_reversal_bottoms:001311,PVO,ok,premium,46.0,9.59,8.66,8.66,5.87
bump_and_run_reversal_bottoms:001312,PVO,ok,data_limited,7.0,7.4,7.0,7.0,5.8
bump_and_run_reversal_bottoms:001313,PVP,ok,standard,1.0,16.27,16.27,16.27,14.21
bump_and_run_reversal_bottoms:001314,PVR,ok,data_limited,40.0,5.0,3.8,3.8,3.1
bump_and_run_reversal_bottoms:001315,PVS,ok,premium,2.0,16.64,16.64,16.64,14.77
bump_and_run_reversal_bottoms:001316,PVS,ok,standard,192.0,26.64,17.15,17.15,13.22
bump_and_run_reversal_bottoms:001317,PVS,no_pivot_fits_lead_in,premium,,,18.51,18.51,12.98
bump_and_run_reversal_bottoms:001318,PVS,ok,loose,16.0,44.03,43.38,43.38,36.96
bump_and_run_reversal_bottoms:001319,PVT,ok,premium,23.0,20.04,19.7,19.7,16.39
bump_and_run_reversal_bottoms:001320,PVT,ok,data_limited,9.0,23.27,20.8,20.8,19.4
bump_and_run_reversal_bottoms:001321,PVX,ok,standard,83.0,5.6,4.4,4.4,3.2
bump_and_run_reversal_bottoms:001322,PVX,ok,standard,69.0,3.5,2.8,2.8,2.4
bump_and_run_reversal_bottoms:001323,PVY,no_pivot_fits_lead_in,data_limited,,,2.8,2.8,2.1
bump_and_run_reversal_bottoms:001324,PVY,no_pivot_fits_lead_in,data_limited,,,2.6,2.6,2.1
bump_and_run_reversal_bottoms:001325,PVY,ok,data_limited,196.0,2.9,2.5,2.5,2.0
bump_and_run_reversal_bottoms:001326,PWA,ok,standard,18.0,14.0,10.0,10.0,6.7
bump_and_run_reversal_bottoms:001327,PWA,ok,data_limited,12.0,10.0,7.2,7.2,6.1
bump_and_run_reversal_bottoms:001328,PWS,no_pivot_fits_lead_in,data_limited,,,8.672,8.672,8.829
bump_and_run_reversal_bottoms:001329,PWS,no_pivot_fits_lead_in,data_limited,,,10.062,10.062,8.804
bump_and_run_reversal_bottoms:001330,PXA,ok,standard,51.0,2.8,1.8,1.8,1.5
bump_and_run_reversal_bottoms:001331,PXI,ok,premium,18.0,4.67,3.9,3.9,3.29
bump_and_run_reversal_bottoms:001332,PXL,ok,standard,13.0,5.0,4.5,4.5,3.4
bump_and_run_reversal_bottoms:001333,PXL,ok,standard,4.0,15.0,14.5,14.5,13.0
bump_and_run_reversal_bottoms:001334,PXS,ok,standard,175.0,30.47,18.09,18.09,13.37
bump_and_run_reversal_bottoms:001335,PXT,ok,premium,4.0,4.85,4.67,4.67,4.11
bump_and_run_reversal_bottoms:001336,PXT,ok,standard,85.0,5.0,3.4,3.4,2.9
bump_and_run_reversal_bottoms:001337,QBS,ok,premium,30.0,2.59,2.27,2.27,1.83
bump_and_run_reversal_bottoms:001338,QCC,no_pivot_fits_lead_in,data_limited,,,10.18,10.18,8.16
bump_and_run_reversal_bottoms:001339,QCG,ok,premium,47.0,27.95,19.94,19.94,13.43
bump_and_run_reversal_bottoms:001340,QCG,ok,premium,79.0,19.94,16.47,16.47,9.54
bump_and_run_reversal_bottoms:001341,QCG,ok,premium,60.0,5.1,4.6,4.6,3.75
bump_and_run_reversal_bottoms:001342,QHD,ok,data_limited,83.0,13.904,10.578,10.578,9.238
bump_and_run_reversal_bottoms:001343,QHW,ok,data_limited,7.0,19.31,19.31,19.31,18.02
bump_and_run_reversal_bottoms:001344,QHW,ok,data_limited,25.0,39.57,35.69,35.69,33.26
bump_and_run_reversal_bottoms:001345,QNC,no_pivot_before_lead_start,data_limited,,,5.39,5.39,4.76
bump_and_run_reversal_bottoms:001346,QNC,ok,standard,3.0,8.4,8.3,8.3,6.4
bump_and_run_reversal_bottoms:001347,QNC,ok,data_limited,66.0,8.5,7.5,7.5,5.2
bump_and_run_reversal_bottoms:001348,QNC,ok,data_limited,106.0,6.6,4.8,4.8,3.8
bump_and_run_reversal_bottoms:001349,QNC,ok,data_limited,71.0,6.9,6.3,6.3,5.4
bump_and_run_reversal_bottoms:001350,QNP,ok,data_limited,1.0,34.78,34.78,34.78,31.71
bump_and_run_reversal_bottoms:001351,QNS,ok,premium,27.0,30.95,27.37,27.37,24.57
bump_and_run_reversal_bottoms:001352,QNS,ok,premium,136.0,30.95,25.01,25.01,17.61
bump_and_run_reversal_bottoms:001353,QNS,ok,premium,12.0,35.86,34.33,34.33,27.13
bump_and_run_reversal_bottoms:001354,QNS,no_pivot_fits_lead_in,standard,,,41.75,41.75,38.09
bump_and_run_reversal_bottoms:001355,QTC,ok,data_limited,6.0,5.52,5.5,5.5,4.59
bump_and_run_reversal_bottoms:001356,QTP,no_pivot_fits_lead_in,premium,,,12.56,12.56,11.25
bump_and_run_reversal_bottoms:001357,QTP,ok,standard,19.0,13.1,13.1,13.1,11.44
bump_and_run_reversal_bottoms:001358,QTP,no_pivot_fits_lead_in,standard,,,14.58,14.58,12.35
bump_and_run_reversal_bottoms:001359,RAT,no_pivot_fits_lead_in,data_limited,,,5.38,5.38,4.92
bump_and_run_reversal_bottoms:001360,RCC,ok,data_limited,6.0,25.0,24.0,24.0,19.7
bump_and_run_reversal_bottoms:001361,RCL,no_pivot_fits_lead_in,data_limited,,,12.67,12.67,10.62
bump_and_run_reversal_bottoms:001362,RCL,ok,loose,43.0,15.46,14.71,14.71,13.04
bump_and_run_reversal_bottoms:001363,RCL,ok,standard,125.0,13.82,12.75,12.75,11.76
